Time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5.240000,-5.265652,-2.640729,-0.140682,0.609388,-0.015735,0.609385,0.609382,2.609336,0.859347,2.109485,0.859431,1.109438,0.734473,2.484409,1.609374,0.359422,1.734346,-14.640270,4.234327,2.171834
5.244000,-7.191018,-4.315662,-0.690612,1.684425,0.809523,-0.065670,-0.065625,3.434350,1.809419,3.059439,0.559391,0.309313,0.184356,3.434408,2.434484,0.059397,2.684426,-16.190848,5.684524,2.371676
5.248000,-7.065611,-5.315712,-0.940698,2.309508,1.309465,-0.690674,-0.440592,3.684423,2.059472,3.309426,0.434330,-0.440630,-0.065646,3.809425,2.809350,-0.065588,2.934367,-16.065526,6.184454,2.246775
5.252000,-5.015576,-5.390795,-0.890569,2.359355,1.234274,-1.140658,-0.515685,3.359404,1.859341,3.109436,0.359320,-0.890565,-0.265723,3.484399,2.484477,-0.140672,2.734448,-14.141259,5.609301,1.797131
5.256000,-1.478360,-4.603288,-0.728069,1.896873,0.771774,-1.478185,-0.478139,2.646885,1.146788,2.396841,0.396892,-1.103181,-0.228185,2.646837,1.771967,-0.103052,2.021845,-10.853258,4.271938,1.084626
5.260000,2.803182,-3.196922,-0.446861,1.053210,0.053011,-1.571873,-0.071938,1.678212,0.053105,1.553111,0.428157,-1.071836,-0.196935,1.553179,0.803109,-0.071806,1.053070,-6.946621,2.303171,0.240408
5.264000,6.509328,-1.365759,0.009333,0.134377,-0.740635,-1.615667,0.259335,0.634440,-0.990654,0.509390,0.509340,-0.990620,0.009431,0.259386,-0.115600,0.134325,0.134317,-3.115177,0.384331,-0.553282
5.268000,9.059516,0.434504,0.559449,-0.690626,-1.315768,-1.440647,0.559375,-0.315687,-1.815589,-0.315656,0.559391,-0.815679,0.184356,-0.815675,-0.940710,0.309366,-0.690624,-0.065288,-1.315831,-1.128396
5.272000,9.678437,1.928081,0.928057,-1.321841,-1.572031,-1.071839,0.803096,-0.946875,-2.196937,-0.821859,0.553084,-0.446806,0.303068,-1.571852,-1.321961,0.553117,-1.071936,1.303003,-2.322016,-1.384443
5.276000,8.203060,2.828213,1.078072,-1.421801,-1.297047,-0.671905,0.828182,-1.296826,-2.171866,-0.921854,0.578177,-0.171812,0.453222,-1.796896,-1.171827,0.828115,-1.046841,0.953240,-2.547018,-1.234562
5.280000,4.822235,3.196987,1.196965,-1.053148,-0.678027,-0.303096,0.696935,-1.303210,-1.553220,-0.553187,0.571870,-0.053074,0.571934,-1.553084,-0.678132,1.071866,-0.553190,-1.178378,-1.928263,-0.740634
5.284000,0.209470,2.959320,1.084408,-0.415536,0.209224,0.209451,0.459362,-0.915711,-0.540689,-0.040583,0.459423,0.084346,0.459319,-0.915657,0.334332,1.334427,0.209434,-4.540433,-0.665789,0.021831
5.288000,-4.665911,2.209355,0.709464,0.459314,1.209415,0.584359,0.209329,-0.415564,0.834495,0.834461,0.334361,-0.040568,0.459319,-0.040559,1.334338,1.459412,1.209368,-8.540493,0.959484,0.896707
5.292000,-8.771884,1.353118,0.353156,1.478107,2.228020,0.728098,-0.146865,0.228090,2.103237,1.478201,0.228086,-0.146952,0.228182,0.853135,2.228129,1.353081,2.103194,-12.022174,2.478247,1.665417
5.296000,-11.403218,0.596799,-0.153167,2.346827,3.096857,0.721842,-0.528146,0.721852,3.221990,1.971949,-0.028075,-0.528178,-0.153108,1.596857,2.971942,1.096894,2.721984,-14.277975,3.846897,2.159344
5.300000,-11.928452,-0.053248,-0.678126,2.946854,3.571940,0.446877,-0.803099,1.071955,3.946860,2.196851,-0.428084,-0.803172,-0.553072,1.946964,3.196986,0.696912,2.946999,-14.553684,4.571829,2.259265
5.304000,-10.296686,-0.171937,-1.171963,3.328301,3.828203,-0.046901,-1.046820,1.203148,4.203291,1.953091,-0.921888,-1.296958,-1.171979,1.953106,2.953098,-0.046934,2.703121,-12.422066,4.578154,1.890807
5.308000,-6.847255,0.028189,-1.596850,3.278188,3.528053,-0.721955,-1.221926,1.153133,4.028232,1.403118,-1.346855,-1.721880,-1.846906,1.403206,2.278121,-0.846898,2.028077,-8.097307,4.028297,1.090871
5.312000,-2.465387,0.534422,-1.840600,2.909535,3.159465,-1.465673,-1.465646,0.784332,3.534502,0.534303,-1.840660,-2.090598,-2.465622,0.659314,1.409405,-1.840712,1.159346,-1.965630,2.784462,-0.028130
5.316000,1.903203,1.153281,-2.096837,2.528088,2.528169,-1.971963,-1.721827,0.528178,2.653267,-0.221889,-2.346944,-2.471978,-3.096914,-0.346818,0.403169,-2.721979,0.153181,5.028493,1.403164,-1.284522
5.320000,5.378452,1.628038,-2.121994,2.003231,2.003061,-2.496867,-1.996947,0.128061,1.753118,-0.996937,-2.621891,-2.621905,-3.621879,-1.246825,-0.496851,-3.371930,-0.746878,11.877926,0.003226,-2.434181
5.324000,7.196854,1.821810,-2.053230,1.446920,1.571865,-2.553173,-2.178200,-0.053148,0.946877,-1.428231,-2.803176,-2.678108,-3.803092,-1.928101,-1.178213,-3.928143,-1.428153,17.572115,-1.178034,-3.365830
5.328000,7.040464,1.665579,-1.834451,1.165699,1.290744,-2.459485,-2.459467,-0.209424,0.415540,-1.584452,-2.709380,-2.584385,-3.834342,-2.209450,-1.459323,-3.959389,-1.709421,21.290769,-1.959550,-3.896660
5.332000,4.859119,1.109386,-1.640643,0.984438,1.359490,-2.015601,-2.515621,-0.140559,0.109406,-1.390689,-2.390688,-2.265693,-3.390742,-2.140691,-1.390642,-3.765694,-1.640704,22.484748,-2.265766,-3.953433
5.336000,1.377969,0.128107,-1.246877,0.878080,1.503119,-1.246859,-2.496848,0.003100,0.003183,-0.871857,-1.871925,-1.746894,-2.746874,-1.746905,-0.996932,-3.246945,-1.121958,21.128989,-2.121977,-3.559427
5.340000,-2.778167,-0.903132,-0.778198,0.971910,1.597031,-0.403197,-2.278214,0.221857,-0.028047,-0.278114,-1.278152,-1.153208,-1.778118,-1.153156,-0.403096,-2.403143,-0.528095,17.846684,-1.653334,-2.840677
5.344000,-6.484313,-1.984329,-0.234418,0.890609,1.515702,0.515697,-1.984487,0.390600,0.140635,0.265631,-0.609369,-0.484327,-0.734476,-0.359444,0.265651,-1.359428,0.140549,13.265585,-1.234285,-1.922086
5.348000,-9.034501,-2.659500,0.215627,0.715745,1.340769,1.215620,-1.409327,0.590658,0.090712,0.715609,-0.034382,0.090676,0.340607,0.340600,0.715584,-0.409451,0.590578,8.340419,-0.784281,-0.971701
5.352000,-9.740469,-2.990732,0.759407,0.384411,0.759498,1.634322,-0.740632,0.509327,-0.115576,0.884459,0.384413,0.759403,1.384439,0.759466,0.884406,0.509435,0.759339,4.009965,-0.615530,-0.178011
5.356000,-8.309354,-2.809378,1.190629,-0.184428,-0.184530,1.815599,0.065622,0.315654,-0.559383,0.690696,0.690625,1.190655,2.065655,0.940662,0.565606,1.190632,0.690622,1.066030,-0.809244,0.378367
5.360000,-5.015576,-2.140560,1.484323,-0.890546,-1.390652,1.609454,0.734316,-0.140559,-1.265559,0.234317,0.734370,1.609401,2.484484,0.859448,0.109444,1.609424,0.109390,-0.140482,-1.265572,0.671885
5.364000,-0.521579,-1.271905,1.603216,-1.771794,-2.646799,1.103163,1.353169,-0.646939,-2.147014,-0.396967,0.603136,1.853206,2.603197,0.478118,-0.771888,1.853175,-0.646834,0.603477,-1.896975,0.665640
5.368000,4.190774,-0.184355,1.690616,-2.559479,-3.934556,0.440621,1.690590,-1.184331,-2.934342,-1.184471,0.315575,1.940599,2.440658,0.065565,-1.684367,1.815711,-1.434384,2.690663,-2.684482,0.503268
5.372000,8.384532,0.759383,1.634337,-3.240541,-5.115819,-0.115564,1.884470,-1.615612,-3.615667,-1.865580,0.009363,1.884395,2.009443,-0.490648,-2.490632,1.634452,-2.240630,5.509275,-3.240663,0.322161
5.376000,11.134633,1.509348,1.509480,-3.865624,-5.865578,-0.490629,1.759370,-1.990646,-4.115774,-2.240648,-0.115564,1.884395,1.384439,-0.865666,-3.115616,1.384327,-2.740681,8.134207,-3.490628,0.196693
5.380000,11.921747,1.671932,1.171807,-4.078073,-6.078261,-0.578060,1.671817,-2.203171,-4.203084,-2.328187,-0.203188,1.796848,0.921975,-0.953193,-3.328201,1.171822,-2.953233,9.672253,-3.328201,0.234163
5.384000,10.584318,1.459389,0.959364,-3.915738,-5.915603,-0.415710,1.334396,-2.040661,-3.790726,-2.040658,-0.040689,1.834368,0.459319,-0.915657,-3.040705,1.084458,-2.790703,9.459206,-2.790659,0.522003
5.388000,7.465372,0.965573,0.715614,-3.534557,-5.159399,0.090581,1.090676,-1.909467,-3.034408,-1.534454,0.465595,1.840699,0.340607,-0.534327,-2.534395,1.215660,-2.284421,7.215937,-1.909291,1.028421
5.392000,3.253172,0.253149,0.628214,-2.871888,-4.122073,0.878093,1.003123,-1.496884,-2.121943,-0.871857,1.003144,1.878219,0.378145,0.003119,-1.621916,1.503094,-1.496870,3.002829,-0.871819,1.690397
5.396000,-1.077796,-0.453210,0.421920,-2.203089,-2.828177,1.796830,1.046816,-0.953108,-0.953047,-0.078124,1.671927,2.046983,0.671973,0.546877,-0.703206,1.796901,-0.453146,-2.953397,0.296793,2.359186
5.400000,-4.752959,-1.003050,0.371791,-1.378085,-1.503285,2.621879,1.121909,-0.378167,0.121942,0.621842,2.371842,2.121870,1.121862,1.121858,0.246807,2.121955,0.371795,-9.628518,1.371876,2.934299
5.404000,-7.034628,-1.159281,0.465713,-0.784455,-0.284273,3.215601,1.340709,0.090664,0.965570,1.090677,2.840687,2.090680,1.715615,1.465652,1.090605,2.465663,1.215599,-16.160088,2.090484,3.278345
5.408000,-7.384293,-0.884361,0.490685,-0.259332,0.740470,3.365753,1.615663,0.490629,1.615666,1.365577,3.115635,1.990626,2.115579,1.615625,1.615604,2.490691,1.740577,-21.634393,2.490562,3.303326
5.412000,-5.865392,-0.365709,0.509320,0.134377,1.509257,3.259396,1.884470,0.759401,2.009329,1.384434,3.009359,1.634414,2.384445,1.509330,1.759352,2.384360,2.009382,-25.241396,2.384385,2.946790
5.416000,-2.772266,0.478110,0.478199,0.353223,1.978202,2.603110,1.978170,0.853197,1.978100,1.103133,2.728105,1.103108,2.353195,1.228153,1.728204,1.978160,1.978224,-26.521962,2.103133,2.290491
5.420000,0.972240,1.222011,0.471863,0.596859,2.221882,1.721911,1.846923,0.846813,1.846806,0.721837,2.096894,0.346834,2.096906,0.721930,1.471856,1.346863,1.721882,-25.403176,1.722027,1.409369
5.424000,4.834776,1.834516,0.334334,0.584331,2.334515,0.709329,1.459330,0.834347,1.584436,0.334313,1.334450,-0.540684,1.584326,0.209395,1.084376,0.584363,1.334338,-22.041121,1.209449,0.397102
5.428000,7.628401,2.128207,0.128040,0.753064,2.378095,-0.496885,1.003123,0.878129,1.128094,0.003187,0.503167,-1.371845,0.878148,-0.121944,0.753117,-0.121862,0.878078,-17.121651,0.753121,-0.559527
5.432000,9.065418,1.940788,-0.059432,0.940722,2.315794,-1.434391,0.315655,0.690688,0.940719,-0.059440,-0.309329,-2.059409,0.065643,-0.434345,0.565606,-0.934418,0.565651,-11.184793,0.440581,-1.371953
5.436000,8.515840,1.390659,-0.359461,1.140642,2.390678,-2.109445,-0.359352,0.765634,0.765659,0.015643,-0.859357,-2.609398,-0.609475,-0.609398,0.390555,-1.484413,0.390659,-5.234263,0.390655,-1.922086
5.440000,6.184745,0.434504,-0.565568,1.559408,2.559473,-2.565686,-1.065593,0.684455,0.684287,0.309400,-1.190663,-2.815683,-1.190653,-0.565720,0.434317,-1.815684,0.434449,0.058895,0.559406,-2.128173
5.444000,2.628350,-0.621858,-0.746890,1.878214,2.628219,-2.621993,-1.496880,0.753168,0.753124,0.628070,-1.246887,-2.871886,-1.621867,-0.371899,0.628058,-1.871959,0.503166,4.253774,0.878270,-2.059477
5.448000,-1.690815,-1.565596,-0.815655,2.184492,2.684382,-2.440716,-1.815693,0.809416,0.934341,0.934456,-1.065601,-2.440634,-1.815656,-0.065640,0.934398,-1.815684,0.684390,6.934531,1.184486,-1.752901
5.452000,-5.746625,-2.246831,-0.871934,2.503298,2.628219,-1.996832,-1.871847,0.878129,1.128094,1.128218,-0.746910,-1.871961,-1.746868,0.128181,1.128138,-1.496849,0.878078,8.003188,1.503016,-1.309502
5.456000,-8.872210,-2.621959,-0.871934,2.503298,2.503003,-1.496954,-1.621980,0.878129,1.128094,1.253126,-0.371860,-1.121864,-1.621867,0.378136,1.378101,-1.121895,1.003217,7.877866,1.628165,-0.809330
5.460000,-10.484796,-2.484499,-0.859448,2.390543,2.140553,-0.984407,-1.359320,0.890594,1.140630,1.140674,-0.109392,-0.234346,-1.359480,0.390591,1.390716,-0.734349,1.015680,6.891238,1.640481,-0.422136
5.464000,-10.215540,-2.090601,-0.840626,2.159435,1.784241,-0.715699,-0.840646,0.784332,0.909490,0.909371,0.159383,0.409368,-1.215615,0.284296,1.284345,-0.465570,0.909405,5.409017,1.534304,-0.153031
5.468000,-8.377959,-1.378177,-0.878083,1.871817,1.246857,-0.503141,-0.503059,0.746935,0.621829,0.496934,0.121811,0.871964,-1.128152,0.121868,0.996850,-0.378205,0.746875,3.997432,1.371876,-0.065600
5.472000,-5.209588,-0.584317,-0.959334,1.415732,0.790495,-0.459347,-0.334432,0.540644,0.415540,0.040555,-0.084433,1.165642,-1.084326,-0.084408,0.665591,-0.459352,0.415585,2.916243,1.040697,-0.146786
5.476000,-1.572047,0.053024,-1.071891,1.053210,0.428044,-0.446835,-0.321806,0.428149,0.053105,-0.321884,-0.571931,1.053081,-1.196941,-0.321908,0.303185,-0.571900,0.053137,2.552808,0.803048,-0.384098
5.480000,1.859679,0.484463,-1.140656,0.609388,0.109481,-0.640623,-0.515685,0.359435,-0.140648,-0.515646,-1.015684,0.609322,-1.390730,-0.515559,-0.015615,-0.890580,-0.140551,2.984601,0.609333,-0.703164
5.484000,4.415769,0.415733,-1.209420,0.415598,0.040735,-0.834412,-0.709399,0.415683,-0.209484,-0.584328,-1.709426,0.040649,-1.584329,-0.584318,-0.209355,-1.334400,-0.334407,4.166048,0.415618,-1.021662
5.488000,5.646971,0.146878,-1.353099,0.271923,0.021707,-0.853181,-1.103139,0.396832,-0.103041,-0.478104,-2.103128,-0.728132,-1.728194,-0.478193,-0.353103,-1.603179,-0.478073,5.772452,0.396979,-1.290767
5.492000,5.353371,-0.271855,-1.271849,0.228207,0.103036,-0.896819,-1.396866,0.353203,-0.021889,-0.146806,-2.521922,-1.396858,-1.771830,-0.271917,-0.396866,-1.896831,-0.396892,7.728619,0.353044,-1.459384
5.496000,3.690621,-0.809278,-1.184449,0.190622,0.315719,-0.809387,-1.559347,0.315654,0.190558,0.190548,-2.684421,-1.934341,-1.684367,0.065565,-0.309340,-1.934451,-0.434451,9.690482,0.190616,-1.496854
5.500000,1.140433,-1.109321,-0.984305,0.140508,0.390603,-0.609342,-1.609353,0.265639,0.515606,0.390711,-2.609411,-2.359417,-1.359480,0.265699,-0.359333,-1.734382,-0.359334,11.390308,0.015541,-1.421913
5.504000,-1.721797,-1.096904,-0.596876,0.028020,0.277970,-0.471860,-1.221926,0.153144,0.528141,0.528075,-2.346944,-2.346910,-0.971901,0.403046,-0.346874,-1.471821,-0.346870,12.528462,-0.221776,-1.284522
5.508000,-4.028549,-0.653047,-0.153167,-0.153241,-0.028011,-0.153101,-0.778179,-0.028064,0.471841,0.471849,-1.903190,-2.153132,-0.403110,0.346913,-0.528155,-1.028157,-0.528095,13.096970,-0.778290,-1.090357
5.512000,-5.434582,0.190772,0.440555,-0.559479,-0.559257,0.065556,-0.059312,-0.309454,0.190558,0.190548,-1.309417,-1.684360,0.190644,0.065565,-0.809421,-0.434324,-0.809363,13.066209,-1.559473,-0.871780
5.516000,-5.478106,1.397012,0.896936,-0.978245,-1.103086,0.146888,0.771862,-0.728118,-0.353094,-0.353197,-0.728124,-0.978113,0.646821,-0.228068,-1.228205,0.146917,-1.103094,12.272121,-2.353303,-0.665693
5.520000,-4.046991,2.828213,1.453202,-1.546817,-1.921898,0.328164,1.453183,-1.171865,-0.921818,-0.921854,-0.171923,-0.171812,1.078226,-0.796907,-1.671908,0.703130,-1.546892,10.703314,-3.172097,-0.484587
5.524000,-1.478360,4.147078,1.771866,-2.103128,-2.603219,0.521953,2.021864,-1.603147,-1.603142,-1.603136,0.396892,0.646842,1.271824,-1.353120,-2.103152,1.146950,-1.978226,8.646889,-3.853094,-0.290422
5.528000,1.709191,5.084462,2.084382,-2.540554,-3.165769,0.584359,2.334364,-2.040661,-2.165708,-2.165738,0.834338,1.334406,1.459325,-1.790583,-2.415722,1.459412,-2.290652,6.084618,-4.290783,-0.103070
5.532000,4.971986,5.346965,2.096867,-2.903076,-3.403310,0.846811,2.346990,-2.278117,-2.528143,-2.403097,1.096940,1.971943,1.346901,-2.153146,-2.403107,1.596833,-2.403160,3.097391,-4.403284,0.159222
5.536000,7.490453,4.990608,1.990646,-2.884416,-3.384589,1.115675,1.990630,-2.384379,-2.634366,-2.384412,1.365581,2.365675,1.240574,-2.134378,-2.384418,1.615642,-2.259494,-0.009463,-4.134346,0.428327
5.540000,8.852964,3.978141,1.728073,-2.771928,-3.021832,1.353102,1.478103,-2.271884,-2.521985,-2.146881,1.603090,2.478236,0.978187,-1.896878,-1.896952,1.603206,-1.771906,-3.147077,-3.397099,0.790541
5.544000,8.490759,2.365585,1.365615,-2.259333,-2.384398,1.615710,0.740629,-1.884384,-2.009342,-1.509369,1.740631,2.490743,0.865572,-1.384343,-1.384412,1.490658,-1.134421,-6.008982,-2.384590,1.178302
5.548000,6.671620,0.421798,0.921907,-1.703022,-1.578169,1.796830,-0.078085,-1.453102,-1.328237,-0.703180,1.921916,2.421878,0.796974,-0.578175,-0.578147,1.421947,-0.328175,-8.578089,-1.078181,1.609211
5.552000,3.565952,-1.559532,0.440555,-0.934262,-0.684472,1.940725,-0.684313,-0.809449,-0.559383,0.190548,1.940702,2.065666,0.815648,0.440582,0.315644,1.315617,0.565651,-10.684643,0.315765,2.003218
5.556000,-0.259699,-3.259299,-0.009302,-0.259332,0.115619,1.865649,-1.134373,-0.134326,0.365617,1.115589,1.990619,1.740645,0.990573,1.240608,1.115679,1.240688,1.365665,-12.009641,1.615517,2.302981
5.560000,-4.221823,-4.471892,-0.221932,0.403070,0.653003,1.653091,-1.346860,0.528178,1.028248,1.653106,2.028191,1.528184,1.153112,2.028178,1.778196,1.278153,2.028077,-12.597517,2.652989,2.465920
5.564000,-7.353310,-4.978126,-0.478168,0.897006,0.896990,1.271926,-1.228073,1.021940,1.521978,2.021946,1.896957,1.271872,1.396825,2.646837,2.146833,1.271935,2.396926,-12.353708,3.272077,2.459675
5.568000,-9.215972,-4.840666,-0.590726,1.159301,0.909266,0.784405,-0.840646,1.284327,1.784347,2.034402,1.784375,1.034398,1.659403,2.784355,2.284351,1.284371,2.534360,-11.466198,3.409542,2.221795
5.572000,-9.384165,-3.884511,-0.509476,1.115585,0.490652,0.240576,-0.384439,1.365658,1.740582,1.740645,1.490642,0.865633,1.740577,2.740677,2.115685,1.240688,2.240628,-9.884859,3.115641,1.803376
5.576000,-7.953050,-2.578064,-0.328154,0.921796,0.046873,-0.328121,0.046848,1.296945,1.421912,1.171815,1.171950,0.796923,1.671979,2.296901,1.671826,1.171822,1.796831,-7.953756,2.421996,1.234508
5.580000,-5.028116,-1.028174,-0.153167,0.721876,-0.653168,-0.778106,0.596922,1.096886,0.971948,0.596929,0.721890,0.596815,1.471902,1.596857,1.096835,0.971909,1.096861,-5.903028,1.471729,0.534493
5.584000,-1.246726,0.503234,0.003183,0.378013,-1.121807,-1.121889,0.878189,0.628207,0.378153,-0.121893,0.378106,0.503091,1.128150,0.878216,0.378095,0.753186,0.378195,-3.871668,0.503156,-0.184256
5.588000,2.722037,1.596849,0.221963,0.096793,-1.403235,-1.278140,0.971889,0.346818,-0.153183,-0.528102,-0.153137,0.221920,0.596896,0.221850,-0.153133,0.346830,-0.278153,-2.153613,-0.403176,-0.840555
5.592000,6.159664,2.159395,0.284391,0.034417,-1.340627,-1.215577,0.909422,0.034416,-0.465695,-0.840716,-0.465656,-0.090595,-0.090608,-0.340676,-0.590606,-0.090616,-0.840690,-0.841147,-0.965681,-1.403178
5.596000,8.546823,2.046771,0.171833,0.171962,-0.828102,-1.078095,0.546915,-0.078079,-0.578076,-0.828087,-0.828092,-0.453137,-0.703226,-0.578175,-0.828110,-0.453134,-1.078168,-0.203143,-1.202998,-1.765392
5.600000,9.266069,1.515702,0.140712,0.390542,-0.109339,-0.859437,0.140549,-0.109395,-0.484389,-0.484332,-0.984419,-0.859376,-1.234479,-0.609398,-0.734354,-0.859334,-0.984355,-0.109721,-1.109469,-1.922086
5.604000,8.559364,0.434504,-0.065581,0.934325,0.934431,-0.565704,-0.315659,0.184308,-0.065654,-0.065668,-1.190663,-1.315641,-1.690656,-0.440658,-0.440629,-1.190606,-0.690624,-0.565438,-0.565603,-1.878370
5.608000,6.309415,-0.690588,-0.315668,1.434391,1.934316,-0.315609,-0.690626,0.559342,0.434454,0.559388,-1.065601,-1.690690,-1.940657,-0.065640,0.059452,-1.440575,-0.190573,-1.565738,0.309441,-1.628000
5.612000,3.296696,-1.828098,-0.453197,1.921930,2.921924,-0.078182,-0.828186,0.921911,0.921805,1.171815,-0.953154,-2.078092,-1.953233,0.296922,0.671821,-1.578151,0.421817,-2.828075,1.296987,-1.265787
5.616000,-0.121752,-2.621959,-0.621847,2.253264,3.628103,0.128119,-0.871879,1.378123,1.378148,1.628194,-0.746910,-2.121943,-1.871869,0.628091,1.128138,-1.496849,1.003217,-3.996990,2.128096,-0.809330
5.620000,-3.071767,-2.946838,-0.696948,2.428128,4.053161,0.303139,-0.696939,1.678212,1.553207,1.803099,-0.571931,-2.196983,-1.446942,0.803144,1.553152,-1.321964,1.428151,-4.947161,2.678285,-0.384098
5.624000,-5.197047,-2.821795,-0.571904,2.303111,3.928253,0.303139,-0.321806,1.803172,1.553207,1.678191,-0.196881,-1.946848,-1.071940,0.803144,1.678212,-1.071839,1.678092,-5.447311,2.928250,-0.009394
5.628000,-5.922194,-2.172037,-0.421889,1.828101,3.328261,0.453134,0.078082,1.703143,1.328225,1.328209,-0.046861,-1.671853,-0.546975,0.578100,1.578227,-0.671857,1.578216,-5.296924,2.703249,0.265388
5.632000,-5.378518,-1.128092,-0.253053,1.121983,2.496865,0.496928,0.621842,1.246930,0.871883,0.871829,0.246872,-1.253108,-0.128146,-0.003194,1.246968,-0.378205,1.246926,-4.502836,2.121772,0.434573
5.636000,-3.609542,0.015482,-0.109374,0.265525,1.390487,0.515697,1.015583,0.765634,0.265552,0.140550,0.265658,-0.734308,0.140529,-0.609398,0.765576,0.015559,0.640600,-2.984158,1.390516,0.453308
5.640000,-1.178121,1.071845,0.071948,-0.553081,0.321857,0.571847,1.196836,0.071813,-0.428088,-0.428107,0.321882,-0.303056,0.196932,-1.178067,0.071911,0.196818,0.071832,-0.927733,0.446905,0.384612
5.644000,1.316003,1.940788,0.065612,-1.309312,-0.559257,0.440621,1.315623,-0.559375,-0.934353,-1.059391,0.190648,0.065663,0.190644,-1.809351,-0.434399,0.190599,-0.559422,1.566180,-0.309314,0.252898
5.648000,3.402923,2.403127,-0.096889,-1.846964,-1.096948,0.278114,1.028209,-1.096919,-1.221794,-1.346920,-0.096913,0.278124,-0.096896,-2.096842,-0.971858,0.153135,-0.971892,4.153516,-0.846856,0.090527
5.652000,4.390687,2.390709,-0.359461,-1.984509,-1.234439,0.015662,0.515682,-1.234345,-1.234330,-1.359376,-0.484442,0.265617,-0.609475,-2.109468,-1.109376,-0.109426,-1.234465,6.391088,-0.859504,-0.046865
5.656000,4.171594,2.046771,-0.703097,-1.828038,-1.078227,-0.328121,-0.078085,-1.203181,-1.078184,-1.203155,-0.828092,0.046825,-1.078228,-1.703227,-1.203131,-0.453134,-1.078168,8.297126,-0.578251,-0.140541
5.660000,2.665972,1.290741,-1.209420,-1.334369,-0.459514,-0.834412,-0.709399,-0.959341,-0.584454,-0.834315,-1.209449,-0.334400,-1.459328,-1.084398,-0.834339,-0.834461,-0.834458,9.541235,0.165653,-0.146786
5.664000,0.078162,0.453275,-1.671950,-0.671967,0.203086,-1.296909,-1.421953,-0.421949,0.078177,-0.296798,-1.546927,-0.671928,-1.796982,-0.296827,-0.421940,-1.171951,-0.296848,10.077842,1.203125,-0.109315
5.668000,-3.078406,-0.328168,-1.953158,0.171962,1.046757,-1.703099,-1.828153,0.171842,0.796888,0.171864,-1.703119,-1.078167,-1.953233,0.421814,0.046837,-1.453167,0.296846,9.921759,2.046882,-0.015639
5.672000,-6.102928,-0.978215,-2.103173,0.771989,1.521840,-1.978220,-2.103107,0.771867,1.271924,0.646927,-1.728212,-1.353162,-1.853195,1.146939,0.521843,-1.478195,0.896941,9.272361,2.771814,0.084281
5.676000,-8.540988,-1.165634,-2.040744,1.334431,1.709357,-2.040626,-2.165740,1.209381,1.584436,0.709381,-1.540620,-1.290628,-1.415692,1.584402,0.834413,-1.415702,1.209368,8.334723,2.959538,0.146732
5.680000,-9.653422,-0.903132,-1.778172,1.471976,1.597031,-1.778175,-1.903080,1.221847,1.471835,0.596929,-1.153091,-1.153208,-0.778112,1.721920,0.846872,-1.153141,1.221831,7.472278,2.471923,0.159222
5.684000,-9.372362,-0.371774,-1.121834,1.253130,0.878269,-1.371828,-1.371946,0.878129,1.003177,0.253175,-0.621848,-0.621901,0.128144,1.378125,0.628058,-0.621956,0.878078,6.753383,1.378200,0.065546
5.688000,-7.534781,0.465692,-0.284360,0.590728,-0.034456,-0.659392,-0.534459,0.215624,0.215629,-0.409423,-0.034382,0.090676,0.965611,0.715617,0.090600,-0.034342,0.215666,6.466281,-0.409500,-0.096825
5.692000,-4.434277,1.315576,0.690642,-0.309445,-1.309323,0.190682,0.190555,-0.684336,-0.684300,-1.184471,0.690625,0.940674,1.940655,-0.309453,-0.684362,0.565709,-0.684392,6.690722,-2.559333,-0.371608
5.696000,-0.515677,2.234479,1.609366,-1.265596,-2.515752,0.984450,0.984349,-1.765656,-1.640749,-1.890665,1.234347,1.734468,2.734486,-1.390656,-1.640604,1.109330,-1.765675,7.359488,-4.890566,-0.703164
5.700000,3.622016,2.871819,2.496969,-2.253202,-3.628269,1.621966,1.621976,-2.753180,-2.503071,-2.503092,1.621876,2.496919,3.246874,-2.378190,-2.503092,1.496876,-2.628174,8.121675,-7.003121,-1.065377
5.704000,7.322261,3.071945,3.071870,-3.053149,-4.303144,2.071950,2.071870,-3.428150,-3.178238,-2.928157,1.821947,3.071922,3.446952,-3.178216,-3.178224,1.821929,-3.428188,8.822340,-8.553171,-1.365708
5.708000,9.928513,2.928131,3.428178,-3.446858,-4.571990,2.178151,2.178197,-3.821883,-3.321848,-2.946842,1.678100,3.303220,3.303087,-3.446938,-3.446875,1.803119,-3.821964,8.928295,-9.196889,-1.634245
5.712000,11.296925,2.421898,3.421842,-3.453256,-4.328310,1.921956,2.046950,-3.703155,-3.078173,-2.578175,1.421939,3.171976,2.921987,-3.328189,-3.453105,1.671917,-3.703225,8.171804,-9.078397,-1.765392
5.716000,11.028406,1.653162,3.028263,-2.971848,-3.596965,1.278183,1.653210,-3.096898,-2.346925,-1.846895,0.903176,2.778244,2.278119,-2.846877,-2.971868,1.403137,-3.221869,6.527803,-7.846878,-1.784127
5.720000,9.315494,0.565611,2.440690,-2.184429,-2.559332,0.565591,1.190689,-1.934399,-1.434461,-0.934310,0.315575,2.065666,1.565652,-1.809351,-2.184448,0.940663,-2.309347,3.815146,-5.809546,-1.621755
